"TipoValor","Emisora","Serie","id","Moodys","SP","Fitch","HR","Calificacion"
"91","FAMACB","14-3","91-FAMACB-14-3","-","-","-","-","-"
"91","FAMACB","14-4","91-FAMACB-14-4","-","-","-","-","-"
"91","FEMSA","07U","91-FEMSA-07U","-","mxAAA","AAA (mex)","-","AAA"
"91","FERROMX","07-2","91-FERROMX-07-2","-","mxAAA","AAA (mex)","-","AAA"
"91","FERROMX","11","91-FERROMX-11","-","mxAAA","AAA (mex)","-","AAA"
"91","FERROMX","14","91-FERROMX-14","-","mxAAA","AAA (mex)","-","AAA"
"91","FHIPO","16","91-FHIPO-16","Aaa.mx","-","-","HR AAA","AAA"
"91","FHIPO","17","91-FHIPO-17","Aaa.mx","-","-","HR AAA","AAA"
"91","FIBRAHD","17","91-FIBRAHD-17","-","-","A+ (mex)","HR AA","A+"
"91","FIBRAHD","17U","91-FIBRAHD-17U","-","-","A+ (mex)","HR AA","A+"
"91","FICCB","08","91-FICCB-08","Aa1.mx","-","-","HR AAA","AA+"
"91","FICCB","08U","91-FICCB-08U","Aa1.mx","-","-","HR AAA","AA+"
"91","FICCB","09","91-FICCB-09","Aa1.mx","-","-","HR AAA","AA+"
"91","FICCB","09U","91-FICCB-09U","Aa1.mx","-","-","HR AAA","AA+"
"91","FICCRCB","13","91-FICCRCB-13","Aa3.mx","-","-","HR AA","AA-"
"91","FICEICB","17","91-FICEICB-17","-","mxAAA","-","HR AAA","AAA"
"91","FIMUBCB","17","91-FIMUBCB-17","-","-","AA- (mex)","HR AAA","AA-"
"91","FINAECB","15","91-FINAECB-15","-","-","-","HR AAA","AAA"
"91","FINN","15","91-FINN-15","-","-","AA- (mex)","HR AA+","AA-"
"91","FINTECB","14","91-FINTECB-14","-","-","-","-","-"
"91","FINTECB","15","91-FINTECB-15","-","-","-","-","-"
"91","FIRPOCB","14","91-FIRPOCB-14","-","-","-","-","-"
"91","FIRPOCB","14-2","91-FIRPOCB-14-2","-","-","-","-","-"
"91","FIRPOCB","15","91-FIRPOCB-15","-","-","-","-","-"
"91","FIRPOCB","15-2","91-FIRPOCB-15-2","-","-","-","-","-"
"91","FMCYDCB","16","91-FMCYDCB-16","-","-","-","-","-"
"91","FNACTIV","15","91-FNACTIV-15","-","-","-","HR A","A"
"91","FOMENMX","11D","91-FOMENMX-11D","-","-","-","-","-"
"91","FOMENMX","13D","91-FOMENMX-13D","-","-","-","-","-"
"91","FOMENMX","16D","91-FOMENMX-16D","-","-","-","-","-"
"91","FORD","14-2","91-FORD-14-2","Aa2.mx","-","AA+ (mex)","-","AA"
"91","FORD","16","91-FORD-16","Aa2.mx","-","AA+ (mex)","-","AA"
"91","FORD","17","91-FORD-17","Aa2.mx","-","AA+ (mex)","-","AA"
"91","FRISACB","17","91-FRISACB-17","-","-","AAA (mex)","HR AAA","AAA"
"91","FSHOP","15","91-FSHOP-15","-","-","AA (mex)","HR AAA","AA"
"91","FSHOP","17","91-FSHOP-17","-","-","AA (mex)","HR AAA","AA"
"91","FSHOP","17-2","91-FSHOP-17-2","-","-","AA (mex)","HR AAA","AA"
"91","FUNO","13","91-FUNO-13","-","-","AAA (mex)","HR AAA","AAA"
"91","FUNO","13-2","91-FUNO-13-2","-","-","AAA (mex)","HR AAA","AAA"
"91","FUNO","13U","91-FUNO-13U","-","-","AAA (mex)","HR AAA","AAA"
"91","FUNO","15","91-FUNO-15","-","-","AAA (mex)","HR AAA","AAA"
"91","FUNO","16","91-FUNO-16","-","-","AAA (mex)","HR AAA","AAA"
"91","FUNO","16U","91-FUNO-16U","-","-","AAA (mex)","HR AAA","AAA"
"91","FUTILCB","15","91-FUTILCB-15","-","mxAAA","-","HR AAA","AAA"
"91","FUTILCB","17","91-FUTILCB-17","-","mxAAA","-","HR AAA","AAA"
"91","GANACB","11U","91-GANACB-11U","Aa2.mx","-","AAA (mex)","HR AAA","AA"
"91","GAP","15","91-GAP-15","Aa1.mx","mxAAA","-","-","AA+"
"91","GAP","15-2","91-GAP-15-2","Aa1.mx","mxAAA","-","-","AA+"
"91","GAP","16","91-GAP-16","Aa1.mx","mxAAA","-","-","AA+"
"91","GAP","17","91-GAP-17","Aa1.mx","mxAAA","-","-","AA+"
"91","GASN","11","91-GASN-11","-","mxAA+","AAA (mex)","-","AA+"
"91","GASN","15","91-GASN-15","-","mxAA+","AAA (mex)","-","AA+"
"91","GASN","15-2","91-GASN-15-2","-","mxAA+","AAA (mex)","-","AA+"
"91","GBM","14","91-GBM-14","-","-","AA (mex)","HR AA+","AA"
"91","GBM","15","91-GBM-15","-","-","AA (mex)","HR AA+","AA"
"91","GBM","16","91-GBM-16","-","-","AA (mex)","HR AA+","AA"
"91","GBM","17","91-GBM-17","-","-","AA (mex)","HR AA+","AA"
"91","GEOCB","11","91-GEOCB-11","-","-","-","HR D","-"
"91","GEOCB","11-2","91-GEOCB-11-2","-","-","-","HR D","-"
"91","GEOCB","12","91-GEOCB-12","-","-","-","HR D","-"
"91","GEO","11","91-GEO-11","-","-","-","HR C","C "
"91","GHOCB","14","91-GHOCB-14","-","mxA","-","HR AA-","A"
"91","GICSA","15","91-GICSA-15","-","mxA","-","HR AA-","A"
"91","GICSA","15-2","91-GICSA-15-2","-","mxA","-","HR AA-","A"
"91","GICSA","16U","91-GICSA-16U","-","mxA","-","HR AA-","A"
"91","GISSA","17","91-GISSA-17","-","-","AA- (mex)","HR AA-","AA-"
"91","GISSA","17-2","91-GISSA-17-2","-","-","AA- (mex)","HR AA-","AA-"
"91","GMFIN","17","91-GMFIN-17","-","mxAAA","AA+ (mex)","-","AA+"
"91","GMXT","17","91-GMXT-17","-","mxAAA","AAA (mex)","-","AAA"
"91","GMXT","17-2","91-GMXT-17-2","-","mxAAA","AAA (mex)","-","AAA"
"91","GPROFUT","11","91-GPROFUT-11","-","-","AAA (mex)","HR AAA","AAA"
"91","HERDEZ","13","91-HERDEZ-13","-","mxAA-","AA- (mex)","-","AA-"
"91","HERDEZ","14","91-HERDEZ-14","-","mxAA-","AA- (mex)","-","AA-"
"91","HERDEZ","17","91-HERDEZ-17","-","mxAA-","AA- (mex)","-","AA-"
"91","HERDEZ","17-2","91-HERDEZ-17-2","-","mxAA-","AA- (mex)","-","AA-"
"91","HOLCIM","12-3","91-HOLCIM-12-3","-","mxAAA","AAA (mex)","-","AAA"
"91","HOLCIM","14","91-HOLCIM-14","-","mxAAA","AAA (mex)","-","AAA"
"91","HOLCIM","15","91-HOLCIM-15","-","mxAAA","AAA (mex)","-","AAA"
"91","HSCCB","08","91-HSCCB-08","C.mx","mxD","-","-","-"
"91","HSCCB","08-2","91-HSCCB-08-2","-","mxD","-","-","-"
"91","HSCCICB","06","91-HSCCICB-06","-","-","-","-","-"
"91","HSCCICB","06-2","91-HSCCICB-06-2","-","-","-","-","-"
"91","IBDROLA","08","91-IBDROLA-08","Aaa.mx","mxAAA","AAA (mex)","-","AAA"
"91","IENOVA","13","91-IENOVA-13","Aa1.mx","mxAAA","-","-","AA+"
"91","IENOVA","13-2","91-IENOVA-13-2","Aa1.mx","mxAAA","-","-","AA+"
"91","IJETCB","12","91-IJETCB-12","-","-","-","HR AA-","AA-"
"91","IJETCB","13","91-IJETCB-13","-","-","-","HR AA-","AA-"
"91","IJETCB","14","91-IJETCB-14","-","-","-","HR AA-","AA-"
"91","IJETCB","15","91-IJETCB-15","-","-","-","HR AA-","AA-"
"91","INCARSO","15","91-INCARSO-15","-","-","AA+ (mex)","HR AA+","AA+"
"91","INVEX","13-2","91-INVEX-13-2","-","mxA","A+ (mex)","-","A"
"91","INVEX","16","91-INVEX-16","-","mxA","A+ (mex)","-","A"
"91","IT125CB","15","91-IT125CB-15","-","-","-","-","-"
"91","IT125CB","16","91-IT125CB-16","-","-","-","-","-"
"91","IT125CB","16-2","91-IT125CB-16-2","-","-","-","-","-"
"91","IT125CB","16-3","91-IT125CB-16-3","-","-","-","-","-"
"91","IT125CB","16-4","91-IT125CB-16-4","-","-","-","-","-"
"91","IT125CB","16-5","91-IT125CB-16-5","-","-","-","-","-"
"91","IT727CB","17","91-IT727CB-17","-","-","-","-","-"
"91","IT727CB","17-2","91-IT727CB-17-2","-","-","-","-","-"
"91","ITTO","17","91-ITTO-17","-","-","A- (mex)","HR A-","A-"
"91","KIMBER","09-4","91-KIMBER-09-4","-","mxAAA","AAA (mex)","-","AAA"
"91","KIMBER","10-2","91-KIMBER-10-2","-","mxAAA","AAA (mex)","-","AAA"
"91","KIMBER","13","91-KIMBER-13","-","mxAAA","AAA (mex)","-","AAA"
"91","KIMBER","13-2","91-KIMBER-13-2","-","mxAAA","AAA (mex)","-","AAA"
"91","KOF","11-2","91-KOF-11-2","Aaa.mx","mxAAA","-","-","AAA"
"91","KOF","13","91-KOF-13","Aaa.mx","-","AAA (mex)","-","AAA"
"91","KOF","17","91-KOF-17","Aaa.mx","mxAAA","-","-","AAA"
"91","KOF","17-2","91-KOF-17-2","Aaa.mx","mxAAA","-","-","AAA"
"91","KREA","16","91-KREA-16","-","-","-","-","-"
"91","LAB","13","91-LAB-13","-","-","AA (mex)","HR AA","AA"
"91","LAB","14","91-LAB-14","-","-","AA (mex)","HR AA","AA"
"91","LIPSBCB","14U","91-LIPSBCB-14U","-","mxA+","-","HR AA","A+"
"91","LIVEPOL","08","91-LIVEPOL-08","-","mxAAA","AAA (mex)","-","AAA"
"91","LIVEPOL","10","91-LIVEPOL-10","-","mxAAA","AAA (mex)","-","AAA"
"91","LIVEPOL","10U","91-LIVEPOL-10U","-","mxAAA","AAA (mex)","-","AAA"
"91","LIVEPOL","12-2","91-LIVEPOL-12-2","-","mxAAA","AAA (mex)","-","AAA"
"91","LIVEPOL","17","91-LIVEPOL-17","-","mxAAA","AAA (mex)","-","AAA"
"91","LIVEPOL","17-2","91-LIVEPOL-17-2","-","mxAAA","AAA (mex)","-","AAA"
"91","LPSLCB","14-2U","91-LPSLCB-14-2U","-","mxAAA","-","HR AAA","AAA"
"91","LPSLCB","14U","91-LPSLCB-14U","-","mxAAA","-","HR AAA","AAA"
"91","MASCB","16","91-MASCB-16","-","mxAAA","-","HR AAA","AAA"
"91","MATCB","05U","91-MATCB-05U","Aa1.mx","mxAA+","-","-","AA+"
"91","MAYACB","12","91-MAYACB-12","Aa3.mx","-","AA- (mex)","-","AA-"
"91","MAYACB","12U","91-MAYACB-12U","Aa3.mx","-","AA- (mex)","-","AA-"
"91","MERCFCB","15","91-MERCFCB-15","-","mxAAA","-","HR AAA","AAA"
"91","MERCFCB","15-2","91-MERCFCB-15-2","-","mxAAA","-","HR AAA","AAA"
"91","MERCFCB","17","91-MERCFCB-17","-","mxAAA","-","HR AAA","AAA"
"91","METROCB","02","91-METROCB-02","-","-","-","-","-"
"91","METROCB","03-2","91-METROCB-03-2","-","-","-","-","-"
"91","METROCB","03-3","91-METROCB-03-3","-","-","-","-","-"
"91","METROCB","04","91-METROCB-04","-","-","-","-","-"
"91","METROCB","05","91-METROCB-05","-","-","-","-","-"
"91","METROCB","07","91-METROCB-07","C.mx","mxD","C (mex)","-","-"
"91","METROCB","07-2","91-METROCB-07-2","-","mxD","C (mex)","-","C-"
"91","METROCB","07-3","91-METROCB-07-3","C.mx","mxD","C (mex)","-","-"
"91","METROCB","07-4","91-METROCB-07-4","-","mxD","C (mex)","-","C-"
"91","METROFI","07","91-METROFI-07","-","-","C (mex)","-","C-"
"91","METROFI","10","91-METROFI-10","-","-","-","-","-"
"91","METROFI","10-2","91-METROFI-10-2","-","-","-","-","-"
"91","METROFI","12","91-METROFI-12","-","-","-","-","-"
"91","METROFI","12-2","91-METROFI-12-2","-","-","-","-","-"
"91","MEXCB","17","91-MEXCB-17","-","mxAA","-","HR AAA","AA"
"91","MEXCHEM","12","91-MEXCHEM-12","-","mxAA","AA+ (mex)","-","AA"
"91","MFRISCO","13","91-MFRISCO-13","B3.mx","-","A- (mex)","HR A","B-"
"91","MN127CB","12","91-MN127CB-12","-","-","-","-","-"
"91","MN127CB","13","91-MN127CB-13","-","-","-","-","-"
"91","MN127CB","13-2","91-MN127CB-13-2","-","-","-","-","-"
"91","MN127CB","13-3","91-MN127CB-13-3","-","-","-","-","-"
"91","MN127CB","15","91-MN127CB-15","-","-","-","-","-"
"91","MOLYMET","13","91-MOLYMET-13","-","mxAA","AA+ (mex)","-","AA"
"91","MOLYMET","13-2","91-MOLYMET-13-2","-","mxAA","AA+ (mex)","-","AA"
"91","MONEX","14","91-MONEX-14","-","mxA","A (mex)","-","A"
"91","MONEX","17","91-MONEX-17","-","mxA","A (mex)","-","A"
"91","MONEX","17-2","91-MONEX-17-2","-","-","-","-","-"
"91","MONTPIO","14","91-MONTPIO-14","-","-","-","HR AA","AA"
"91","MONTPIO","17","91-MONTPIO-17","-","-","-","HR AA","AA"
"91","MTPCB","17","91-MTPCB-17","-","-","-","-","-"
"91","NAVISCB","15","91-NAVISCB-15","-","mxAAA","-","HR AAA","AAA"
"91","NAVISCB","16","91-NAVISCB-16","-","mxAAA","-","HR AAA","AAA"
"91","NAVISCB","17","91-NAVISCB-17","-","-","-","-","-"
"91","NRF","17","91-NRF-17","Aaa.mx","mxAAA","-","-","AAA"
"91","OMA","13","91-OMA-13","-","mxAAA","AA+ (mex)","-","AA+"
"91","OMA","14","91-OMA-14","-","mxAAA","AA+ (mex)","-","AA+"
"91","OPI","15U","91-OPI-15U","-","mxAA+","-","HR AA+","AA+"
"91","OSM","15","91-OSM-15","-","mxAA","AA (mex)","-","AA"
"91","OSM","15-2","91-OSM-15-2","-","mxAA","AA (mex)","-","AA"
"91","OSM","15U","91-OSM-15U","-","mxAA","AA (mex)","-","AA"
"91","PAQPCB","16","91-PAQPCB-16","-","-","AAA (mex)","HR AAA","AAA"
"91","PASACB","11","91-PASACB-11","-","mxAA","A+ (mex)","-","A+"
"91","PASACB","11U","91-PASACB-11U","-","mxAA","A+ (mex)","-","A+"
"91","PASACB","12","91-PASACB-12","-","mxAA","A+ (mex)","-","A+"
"91","PCARFM","15","91-PCARFM-15","-","mxAAA","AAA (mex)","-","AAA"
"91","PCARFM","17","91-PCARFM-17","-","mxAAA","AAA (mex)","-","AAA"
"91","PE&OLES","10-2D","91-PE&OLES-10-2D","Aa3.mx","mxAAA","-","-","AA-"
"91","PE&OLES","12D","91-PE&OLES-12D","Aa3.mx","mxAAA","-","-","AA-"
"91","PLANFCB","14","91-PLANFCB-14","-","-","-","HR AAA","AAA"
"91","PLANFCB","15","91-PLANFCB-15","-","mxAAA","-","HR AAA","AAA"
"91","PLANFCB","16","91-PLANFCB-16","-","mxAAA","-","HR AAA","AAA"
"91","PLANRIO","05-2U","91-PLANRIO-05-2U","-","mxBB","AA (mex)","-","BB"
"91","PROIN","10","91-PROIN-10","-","mxAAA","AAA (mex)","-","AAA"
"91","PROIN","10-2","91-PROIN-10-2","-","mxAAA","AAA (mex)","-","AAA"
"91","PSBCB","12U","91-PSBCB-12U","-","mxA","BB (mex)","-","BB"
"91","RCENTRO","16","91-RCENTRO-16","-","mxA","-","HR AA-","A"
"91","RCENTRO","17","91-RCENTRO-17","-","mxA","-","HR AA-","A"
"91","RCENTRO","17-2","91-RCENTRO-17-2","-","mxA","-","HR AA-","A"
"91","RCO","12","91-RCO-12","-","mxAAA","AAA (mex)","-","AAA"
"91","RCO","12U","91-RCO-12U","-","mxAAA","AAA (mex)","-","AAA"
"91","RCO","14","91-RCO-14","-","mxAAA","AAA (mex)","-","AAA"
"91","RUBA","15","91-RUBA-15","-","mxA","A (mex)","-","A"
"91","SARE","08","91-SARE-08","-","-","-","-","-"
"91","SARE","08-2","91-SARE-08-2","-","-","-","-","-"
"91","SCRECB","16","91-SCRECB-16","-","mxAAA","AAA (mex)","-","AAA"
"91","SCRECB","16-2","91-SCRECB-16-2","-","mxAAA","AAA (mex)","-","AAA"
"91","SEFIACB","16","91-SEFIACB-16","-","-","AA- (mex)","-","AA-"
"91","SGMEX","13-2D","91-SGMEX-13-2D","Aaa.mx","-","AAA (mex)","-","AAA"
"91","SGMEX","14D","91-SGMEX-14D","Aaa.mx","-","AAA (mex)","-","AAA"
"91","SGMEX","16D","91-SGMEX-16D","Aaa.mx","-","AAA (mex)","-","AAA"
"91","SIGMA","08","91-SIGMA-08","-","mxAA+","AA+ (mex)","-","AA+"
"91","SIGMA","08U","91-SIGMA-08U","-","mxAA+","AA+ (mex)","-","AA+"
"91","SIPYTCB","13","91-SIPYTCB-13","-","mxA","-","HR AA","A"
"91","SORIANA","15","91-SORIANA-15","-","-","AA+ (mex)","HR AA+","AA+"
"91","SORIANA","16","91-SORIANA-16","-","-","AA+ (mex)","HR AA+","AA+"
"91","TECRECB","16","91-TECRECB-16","-","-","-","HR AAA","AAA"
"91","TELFIM","10","91-TELFIM-10","Aa3.mx","mxAA+","-","-","AA-"
"91","TELMEX","07","91-TELMEX-07","Aa1.mx","mxAAA","-","-","AA+"
"91","TELMEX","08","91-TELMEX-08","Aa1.mx","mxAAA","-","-","AA+"
"91","TENIXCB","14U","91-TENIXCB-14U","-","-","AA+ (mex)","HR AAA","AA+"
"91","TIPCB","17","91-TIPCB-17","-","-","AAA (mex)","HR AAA","AAA"
"91","TLEVISA","10","91-TLEVISA-10","Aa1.mx","mxAAA","AAA (mex)","-","AA+"
"91","TLEVISA","14","91-TLEVISA-14","Aa1.mx","mxAAA","AAA (mex)","-","AA+"
"91","TLEVISA","15","91-TLEVISA-15","Aa1.mx","mxAAA","AAA (mex)","-","AA+"
"91","TLEVISA","17","91-TLEVISA-17","-","mxAAA","AAA (mex)","-","AAA"
"91","TMMCB","10","91-TMMCB-10","-","-","-","HR BB","BB"
"91","TOYOTA","14","91-TOYOTA-14","-","mxAAA","AAA (mex)","-","AAA"
"91","TOYOTA","15","91-TOYOTA-15","-","mxAAA","AAA (mex)","-","AAA"
"91","TOYOTA","17","91-TOYOTA-17","-","mxAAA","AAA (mex)","-","AAA"
"91","TOYOTA","17-2","91-TOYOTA-17-2","-","mxAAA","AAA (mex)","-","AAA"
"91","TOYOTA","17-3","91-TOYOTA-17-3","-","mxAAA","AAA (mex)","-","AAA"
"91","TUCACCB","08","91-TUCACCB-08","Aa3.mx","-","-","HR AA+","AA-"
"91","TV5","15","91-TV5-15","-","-","-","HR A","A"
"91","UFINCB","15","91-UFINCB-15","-","mxAAA","-","HR AAA","AAA"
"91","UFINCB","16","91-UFINCB-16","-","mxAAA","-","HR AAA","AAA"
"91","UNFINCB","15","91-UNFINCB-15","-","mxAAA","-","HR AAA","AAA"
"91","UNFINCB","16","91-UNFINCB-16","-","mxAAA","-","HR AAA","AAA"
"91","UNFINCB","16-2","91-UNFINCB-16-2","-","mxAAA","-","HR AAA","AAA"
"91","UNFINCB","17","91-UNFINCB-17","-","mxAAA","-","HR AAA","AAA"
"91","UNFINCB","17-2","91-UNFINCB-17-2","-","mxAAA","-","HR AAA","AAA"
"91","UNFINCB","17-3","91-UNFINCB-17-3","-","mxAAA","-","HR AAA","AAA"
"91","UNFINCB","17-4","91-UNFINCB-17-4","-","mxAAA","-","HR AAA","AAA"
"91","UNIRECB","16","91-UNIRECB-16","-","mxAAA","-","HR AAA","AAA"
"91","URBI","11","91-URBI-11","-","-","-","-","-"
"91","VALARRE","16","91-VALARRE-16","-","-","-","HR A+","A+"
"91","VALARRE","17","91-VALARRE-17","-","-","-","HR A+","A+"
"91","VASCONI","15","91-VASCONI-15","-","-","A- (mex)","HR A","A-"
"91","VERTICB","07","91-VERTICB-07","-","-","D (mex)","-","-"
"91","VIADI","06U","91-VIADI-06U","-","mxAA","-","-","AA"
"91","VINTE","14","91-VINTE-14","-","mxA+","-","HR AA+","A+"
"91","VINTE","17","91-VINTE-17","-","-","-","HR A+","A+"
"91","VINTE","17-2","91-VINTE-17-2","-","-","-","HR A+","A+"
"91","VITRO","08","91-VITRO-08","-","-","-","-","-"
"91","VIVACB","15","91-VIVACB-15","-","-","-","HR AA","AA"
"91","VWLEASE","14-2","91-VWLEASE-14-2","Aaa.mx","mxAAA","-","-","AAA"
"91","VWLEASE","15","91-VWLEASE-15","Aaa.mx","mxAAA","-","-","AAA"
"91","VWLEASE","17","91-VWLEASE-17","Aaa.mx","mxAAA","-","-","AAA"
"91","VWLEASE","17-2","91-VWLEASE-17-2","Aaa.mx","mxAAA","-","-","AAA"
"91","WCAP","11","91-WCAP-11","-","-","-","-","-"
"91","WCAP","12","91-WCAP-12","-","-","-","-","-"
"91","WCAP","13","91-WCAP-13","-","-","-","-","-"
"91","XIGNUX","13","91-XIGNUX-13","-","mxAA","AA (mex)","-","AA"
"91","XIGNUX","14","91-XIGNUX-14","-","mxAA","AA (mex)","-","AA"
"91","ZONALCB","06-2U","91-ZONALCB-06-2U","-","-","A (mex)","HR A+","A"
"91","ZONALCB","06-3U","91-ZONALCB-06-3U","-","-","B- (mex)","HR C-","C-"
"91","ZONALCB","06U","91-ZONALCB-06U","-","-","AA (mex)","HR AA+","AA"
"92","FEFA","01717","92-FEFA-01717","-","mxA-1+","F1+ (mex)","-","AAA"
"92","FEFA","02317","92-FEFA-02317","-","mxA-1+","F1+ (mex)","-","AAA"
"92","FEFA","02517","92-FEFA-02517","-","mxA-1+","F1+ (mex)","-","AAA"
"92","FEFA","02717","92-FEFA-02717","-","mxA-1+","F1+ (mex)","-","AAA"
"92","FEFA","02817","92-FEFA-02817","-","mxA-1+","F1+ (mex)","-","AAA"
"92","FEFA","02917","92-FEFA-02917","-","mxA-1+","F1+ (mex)","-","AAA"
"92","FEFA","03017","92-FEFA-03017","-","mxA-1+","F1+ (mex)","-","AAA"
"92","FEFA","03117","92-FEFA-03117","-","mxA-1+","F1+ (mex)","-","AAA"
"92","FEFA","03217","92-FEFA-03217","-","mxA-1+","F1+ (mex)","-","AAA"
"92","FEFA","P0417","92-FEFA-P0417","-","mxA-1+","F1+ (mex)","-","AAA"
"92","FEFA","P0617","92-FEFA-P0617","-","mxA-1+","F1+ (mex)","-","AAA"
"92","FEFA","P0817","92-FEFA-P0817","-","mxA-1+","F1+ (mex)","-","AAA"
"92","FEFA","P0917","92-FEFA-P0917","-","mxA-1+","F1+ (mex)","-","AAA"
"92","FEFA","P1017","92-FEFA-P1017","-","mxA-1+","F1+ (mex)","-","AAA"
"93SP","FGBM","16","93SP-FGBM-16","-","-","-","-","-"
"93","ABNGOA","00115","93-ABNGOA-00115","-","-","-","-","-"
"93","ABNGOA","00315","93-ABNGOA-00315","-","-","-","-","-"
"93","ABNGOA","00415","93-ABNGOA-00415","-","-","-","-","-"
"93","ABNGOA","00515","93-ABNGOA-00515","-","-","-","-","-"
"93","ABNGOA","00615","93-ABNGOA-00615","-","-","-","-","-"
"93","ABNGOA","00715","93-ABNGOA-00715","-","-","-","-","-"
"93","ABNGOA","00815","93-ABNGOA-00815","-","-","-","-","-"
"93","ABNGOA","00915","93-ABNGOA-00915","-","-","-","-","-"
"93","ABNGOA","01015","93-ABNGOA-01015","-","-","-","-","-"
"93","ABNGOA","01115","93-ABNGOA-01115","-","-","-","-","-"
"93","ABNGOA","01215","93-ABNGOA-01215","-","-","-","-","-"
"93","ABNGOA","01315","93-ABNGOA-01315","-","-","-","-","-"
"93","ABNGOA","01415","93-ABNGOA-01415","-","-","-","-","-"
"93","ABNGOA","01515","93-ABNGOA-01515","-","-","-","-","-"
"93","ABNGOA","01615","93-ABNGOA-01615","-","-","-","-","-"
"93","ABNGOA","01715","93-ABNGOA-01715","-","-","-","-","-"
"93","ABREGIO","01817","93-ABREGIO-01817","-","-","F1+ (mex)","HR+1","AAA"
"93","ABREGIO","02417","93-ABREGIO-02417","-","-","F1+ (mex)","HR+1","AAA"
"93","ABREGIO","02717","93-ABREGIO-02717","-","-","F1+ (mex)","HR+1","AAA"
"93","ABREGIO","02817","93-ABREGIO-02817","-","-","F1+ (mex)","HR+1","AAA"
"93","ABREGIO","02917","93-ABREGIO-02917","-","-","F1+ (mex)","HR+1","AAA"
"93","ABREGIO","03017","93-ABREGIO-03017","-","-","F1+ (mex)","HR+1","AAA"
"93","ABREGIO","03117","93-ABREGIO-03117","-","-","F1+ (mex)","HR+1","AAA"
"93","ABREGIO","03217","93-ABREGIO-03217","-","-","F1+ (mex)","HR+1","AAA"
"93","ABREGIO","03317","93-ABREGIO-03317","-","-","F1+ (mex)","HR+1","AAA"
"93","ABREGIO","03417","93-ABREGIO-03417","-","-","F1+ (mex)","HR+1","AAA"
"93","AEROMEX","00117","93-AEROMEX-00117","-","-","-","HR2","A"
"93","AEROMEX","00217","93-AEROMEX-00217","-","-","-","HR2","A"
"93","AEROMEX","00417","93-AEROMEX-00417","-","-","-","HR2","A"
"93","AEROMEX","00517","93-AEROMEX-00517","-","-","-","HR2","A"
"93","AFIRALM","04417","93-AFIRALM-04417","-","mxA-2","F2 (mex)","-","A"
"93","AFIRALM","04517","93-AFIRALM-04517","-","mxA-2","F2 (mex)","-","A"
"93","AFIRALM","04716","93-AFIRALM-04716","-","mxA-2","F2 (mex)","-","A"
"93","AFIRALM","04717","93-AFIRALM-04717","-","mxA-2","F2 (mex)","-","A"
"93","AFIRALM","05217","93-AFIRALM-05217","-","mxA-2","F2 (mex)","-","A"
"93","AFIRALM","05417","93-AFIRALM-05417","-","mxA-2","F2 (mex)","-","A"
"93","AFIRALM","05517","93-AFIRALM-05517","-","mxA-2","F2 (mex)","-","A"
"93","AFIRALM","05617","93-AFIRALM-05617","-","mxA-2","F2 (mex)","-","A"
"93","AFIRALM","05717","93-AFIRALM-05717","-","mxA-2","F2 (mex)","-","A"
"93","AFIRALM","05817","93-AFIRALM-05817","-","mxA-2","F2 (mex)","-","A"
"93","AFIRALM","05917","93-AFIRALM-05917","-","mxA-2","F2 (mex)","-","A"
"93","AFIRALM","06017","93-AFIRALM-06017","-","mxA-2","F2 (mex)","-","A"
"93","AFIRMAR","00417","93-AFIRMAR-00417","-","mxA-2","F2 (mex)","-","A"
"93","AFIRMAR","00517","93-AFIRMAR-00517","-","mxA-2","F2 (mex)","-","A"
"93","ARG","00216","93-ARG-00216","-","-","-","HR2","A"
"93","ARREACT","00217","93-ARREACT-00217","-","-","F1+ (mex)","HR2","A"
"93","ARREACT","01317","93-ARREACT-01317","-","-","F1+ (mex)","HR2","A"
"93","ARREACT","02617","93-ARREACT-02617","-","-","F1+ (mex)","HR2","A"
"93","ARREACT","02717","93-ARREACT-02717","-","-","F1+ (mex)","HR2","A"
"93","ARREACT","03317","93-ARREACT-03317","-","-","F1+ (mex)","HR2","A"
"93","ARREACT","05117","93-ARREACT-05117","-","-","F1 (mex)","HR2","A"
"93","ARREACT","05217","93-ARREACT-05217","-","-","F1 (mex)","HR2","A"
"93","ARREACT","05317","93-ARREACT-05317","-","-","F1 (mex)","HR2","A"
"93","ARREACT","05417","93-ARREACT-05417","-","-","F1 (mex)","HR2","A"
"93","ARREACT","05517","93-ARREACT-05517","-","-","F1 (mex)","HR2","A"
"93","ARREACT","05617","93-ARREACT-05617","-","-","F1 (mex)","HR2","A"
"93","ARREACT","05717","93-ARREACT-05717","-","-","F1 (mex)","HR2","A"
"93","ARREACT","05817","93-ARREACT-05817","-","-","F1 (mex)","HR2","A"
"93","ARREACT","08816","93-ARREACT-08816","-","-","F1+ (mex)","HR2","A"
"93","BIM","00117","93-BIM-00117","-","mxA-3","-","HR3","BBB"
"93","CASITA","01810","93-CASITA-01810","-","-","-","-","-"
"93","CASITA","01910","93-CASITA-01910","-","-","-","-","-"
"93","CASITA","02010","93-CASITA-02010","-","-","-","-","-"
"93","CASITA","02110","93-CASITA-02110","-","-","-","-","-"
"93","CASITA","02210","93-CASITA-02210","-","-","-","-","-"
"93","CASITA","02310","93-CASITA-02310","-","-","-","-","-"
"93","CASITA","02410","93-CASITA-02410","-","-","-","-","-"
