"Plazo","Tasa.Nominal"
8871,7.963926
8872,7.963884
8873,7.963841
8874,7.963799
8875,7.963756
8876,7.963713
8877,7.96367
8878,7.963627
8879,7.963584
8880,7.963541
8881,7.963498
8882,7.963454
8883,7.963411
8884,7.963368
8885,7.963324
8886,7.963281
8887,7.963237
8888,7.963194
8889,7.96315
8890,7.963106
8891,7.963062
8892,7.963018
8893,7.962975
8894,7.962931
8895,7.962886
8896,7.962842
8897,7.962798
8898,7.962754
8899,7.962709
8900,7.962665
8901,7.962621
8902,7.962576
8903,7.962531
8904,7.962487
8905,7.962442
8906,7.962397
8907,7.962353
8908,7.962307
8909,7.962263
8910,7.962218
8911,7.962172
8912,7.962127
8913,7.962082
8914,7.962037
8915,7.961991
8916,7.961946
8917,7.9619
8918,7.961855
8919,7.961809
8920,7.961764
8921,7.961718
8922,7.961672
8923,7.961626
8924,7.96158
8925,7.961534
8926,7.961488
8927,7.961441
8928,7.961393
8929,7.961343
8930,7.961292
8931,7.961239
8932,7.961185
8933,7.961129
8934,7.961072
8935,7.961014
8936,7.960954
8937,7.960893
8938,7.960831
8939,7.960768
8940,7.960703
8941,7.960637
8942,7.96057
8943,7.960502
8944,7.960432
8945,7.960362
8946,7.960291
8947,7.960218
8948,7.960145
8949,7.96007
8950,7.959994
8951,7.959918
8952,7.959841
8953,7.959762
8954,7.959683
8955,7.959603
8956,7.959523
8957,7.959441
8958,7.959358
8959,7.959276
8960,7.959192
8961,7.959107
8962,7.959022
8963,7.958936
8964,7.95885
8965,7.958763
8966,7.958675
8967,7.958587
8968,7.958498
8969,7.958409
8970,7.958319
8971,7.958229
8972,7.958138
8973,7.958047
8974,7.957956
8975,7.957864
8976,7.957772
8977,7.95768
8978,7.957587
8979,7.957495
8980,7.957401
8981,7.957308
8982,7.957215
8983,7.957121
8984,7.957027
8985,7.956934
8986,7.95684
8987,7.956745
8988,7.956651
8989,7.956557
8990,7.956463
8991,7.956369
8992,7.956275
8993,7.956182
8994,7.956088
8995,7.955994
8996,7.955901
8997,7.955807
8998,7.955714
8999,7.955621
9000,7.955529
9001,7.955436
9002,7.955344
9003,7.955253
9004,7.955161
9005,7.95507
9006,7.95498
9007,7.95489
9008,7.9548
9009,7.954711
9010,7.954622
9011,7.954534
9012,7.954446
9013,7.954359
9014,7.954272
9015,7.954186
9016,7.954101
9017,7.954016
9018,7.953932
9019,7.953849
9020,7.953767
9021,7.953685
9022,7.953604
9023,7.953524
9024,7.953444
9025,7.953366
9026,7.953288
9027,7.953211
9028,7.953135
9029,7.95306
9030,7.952986
9031,7.952914
9032,7.952842
9033,7.952771
9034,7.952701
9035,7.952632
9036,7.952564
9037,7.952498
9038,7.952432
9039,7.952368
9040,7.952305
9041,7.952243
9042,7.952183
9043,7.952123
9044,7.952066
9045,7.952009
9046,7.951954
9047,7.9519
9048,7.951847
9049,7.951796
9050,7.951746
9051,7.951698
9052,7.951651
9053,7.951605
9054,7.951562
9055,7.951519
9056,7.951479
9057,7.951439
9058,7.951402
9059,7.951366
9060,7.951332
9061,7.951299
9062,7.951268
9063,7.951239
9064,7.951212
9065,7.951186
9066,7.951163
9067,7.951141
9068,7.95112
9069,7.951102
9070,7.951086
9071,7.951071
9072,7.951059
9073,7.951048
9074,7.951039
9075,7.951033
9076,7.951028
9077,7.951026
9078,7.951025
9079,7.951027
9080,7.95103
9081,7.951036
9082,7.951044
9083,7.951054
9084,7.951067
9085,7.951081
9086,7.951098
9087,7.951117
9088,7.951139
9089,7.951162
9090,7.951188
9091,7.951217
9092,7.951248
9093,7.951281
9094,7.951316
9095,7.951354
9096,7.951395
9097,7.951438
9098,7.951483
9099,7.951531
9100,7.951582
9101,7.951635
9102,7.951691
9103,7.951749
9104,7.95181
9105,7.951874
9106,7.95194
9107,7.952009
9108,7.952081
9109,7.952155
9110,7.95223
9111,7.952306
9112,7.952384
9113,7.952463
9114,7.952543
9115,7.952624
9116,7.952707
9117,7.952791
9118,7.952876
9119,7.952962
9120,7.95305
9121,7.953138
9122,7.953228
9123,7.953319
9124,7.953411
9125,7.953504
9126,7.953599
9127,7.953694
9128,7.95379
9129,7.953888
9130,7.953986
9131,7.954086
9132,7.954187
9133,7.954288
9134,7.954391
9135,7.954494
9136,7.954599
9137,7.954705
9138,7.954811
9139,7.954919
9140,7.955027
9141,7.955136
9142,7.955247
9143,7.955358
9144,7.95547
9145,7.955582
9146,7.955696
9147,7.955811
9148,7.955926
9149,7.956042
9150,7.956159
9151,7.956277
9152,7.956396
9153,7.956515
9154,7.956635
9155,7.956756
9156,7.956878
9157,7.957
9158,7.957123
9159,7.957247
9160,7.957371
9161,7.957496
9162,7.957621
9163,7.957748
9164,7.957875
9165,7.958002
9166,7.958131
9167,7.958259
9168,7.958389
9169,7.958519
9170,7.958649
9171,7.95878
9172,7.958912
9173,7.959044
9174,7.959177
9175,7.95931
9176,7.959443
9177,7.959578
9178,7.959712
9179,7.959847
9180,7.959983
9181,7.960119
9182,7.960255
9183,7.960392
9184,7.960529
9185,7.960666
9186,7.960804
9187,7.960942
9188,7.961081
9189,7.96122
9190,7.961359
9191,7.961498
9192,7.961638
9193,7.961778
9194,7.961919
9195,7.962059
9196,7.9622
9197,7.962341
9198,7.962483
9199,7.962624
9200,7.962766
9201,7.962908
9202,7.96305
9203,7.963193
9204,7.963335
9205,7.963478
9206,7.96362
9207,7.963763
9208,7.963906
9209,7.964049
9210,7.964193
9211,7.964336
9212,7.964479
9213,7.964623
9214,7.964766
9215,7.964909
9216,7.965053
9217,7.965196
9218,7.96534
9219,7.965483
9220,7.965627
9221,7.96577
9222,7.965913
9223,7.966057
9224,7.9662
9225,7.966343
9226,7.966486
9227,7.966629
9228,7.966771
9229,7.966914
9230,7.967057
9231,7.967199
9232,7.967341
9233,7.967483
9234,7.967625
9235,7.967766
9236,7.967908
9237,7.968049
9238,7.96819
9239,7.968331
9240,7.968471
9241,7.968611
9242,7.968751
9243,7.968891
9244,7.96903
9245,7.969169
9246,7.969308
9247,7.969446
9248,7.969584
9249,7.969722
9250,7.969859
9251,7.969996
9252,7.970132
9253,7.970268
9254,7.970404
9255,7.970539
9256,7.970674
9257,7.970808
9258,7.970942
9259,7.971076
9260,7.971209
9261,7.971341
9262,7.971473
9263,7.971605
9264,7.971735
9265,7.971866
9266,7.971996
9267,7.972125
9268,7.972254
9269,7.972382
9270,7.972509
9271,7.972636
9272,7.972763
9273,7.972888
9274,7.973013
9275,7.973138
9276,7.973262
9277,7.973385
9278,7.973507
9279,7.973629
9280,7.97375
9281,7.97387
9282,7.97399
9283,7.974109
9284,7.974227
9285,7.974344
9286,7.974461
9287,7.974577
9288,7.974692
9289,7.974806
9290,7.974919
9291,7.975032
9292,7.975145
9293,7.975258
9294,7.975371
9295,7.975483
9296,7.975595
9297,7.975708
9298,7.97582
9299,7.975932
9300,7.976043
9301,7.976155
9302,7.976267
9303,7.976378
9304,7.976489
9305,7.9766
9306,7.976711
9307,7.976822
9308,7.976933
9309,7.977044
9310,7.977154
9311,7.977264
9312,7.977375
9313,7.977485
9314,7.977594
9315,7.977704
9316,7.977814
9317,7.977924
9318,7.978033
9319,7.978142
9320,7.978252
9321,7.978361
9322,7.978469
9323,7.978578
9324,7.978687
9325,7.978795
9326,7.978904
9327,7.979012
9328,7.97912
9329,7.979228
9330,7.979336
9331,7.979444
9332,7.979551
9333,7.979659
9334,7.979766
9335,7.979873
9336,7.97998
9337,7.980087
9338,7.980194
9339,7.980301
9340,7.980407
9341,7.980514
9342,7.98062
9343,7.980726
9344,7.980832
9345,7.980938
9346,7.981044
9347,7.98115
9348,7.981255
9349,7.98136
9350,7.981466
9351,7.981571
9352,7.981676
9353,7.981781
9354,7.981885
9355,7.98199
9356,7.982094
9357,7.982199
9358,7.982303
9359,7.982407
9360,7.982511
9361,7.982615
9362,7.982719
9363,7.982822
9364,7.982926
9365,7.983029
9366,7.983132
9367,7.983235
9368,7.983338
9369,7.983441
9370,7.983544
9371,7.983646
9372,7.983749
9373,7.983851
9374,7.983953
9375,7.984055
9376,7.984157
9377,7.984259
9378,7.984361
9379,7.984462
9380,7.984564
9381,7.984665
9382,7.984766
9383,7.984867
9384,7.984968
9385,7.985069
9386,7.98517
9387,7.98527
9388,7.98537
9389,7.985471
9390,7.985571
9391,7.985671
9392,7.985771
9393,7.98587
9394,7.98597
9395,7.98607
9396,7.986169
9397,7.986268
9398,7.986367
9399,7.986466
9400,7.986565
9401,7.986664
9402,7.986763
9403,7.986861
9404,7.986959
9405,7.987058
9406,7.987156
9407,7.987254
9408,7.987352
9409,7.98745
9410,7.987547
9411,7.987645
9412,7.987742
9413,7.987839
9414,7.987936
9415,7.988033
9416,7.98813
9417,7.988227
9418,7.988324
9419,7.98842
9420,7.988516
9421,7.988613
9422,7.988709
9423,7.988805
9424,7.988901
9425,7.988996
9426,7.989092
9427,7.989188
9428,7.989283
9429,7.989378
9430,7.989473
9431,7.989568
9432,7.989663
9433,7.989758
9434,7.989853
9435,7.989947
9436,7.990042
9437,7.990136
9438,7.99023
9439,7.990324
9440,7.990418
9441,7.990511
9442,7.990605
9443,7.990699
9444,7.990792
9445,7.990885
9446,7.990978
9447,7.991071
9448,7.991164
9449,7.991257
9450,7.99135
9451,7.991442
9452,7.991535
9453,7.991627
9454,7.991719
9455,7.991811
9456,7.991903
9457,7.991995
9458,7.992087
9459,7.992178
9460,7.99227
9461,7.992361
9462,7.992452
9463,7.992543
9464,7.992634
9465,7.992725
9466,7.992815
9467,7.992906
9468,7.992996
9469,7.993087
9470,7.993177
9471,7.993267
9472,7.993357
9473,7.993447
9474,7.993537
9475,7.993626
9476,7.993716
9477,7.993805
9478,7.993894
9479,7.993983
9480,7.994072
9481,7.994161
9482,7.99425
9483,7.994338
9484,7.994427
9485,7.994515
9486,7.994603
9487,7.994692
9488,7.99478
9489,7.994868
9490,7.994955
9491,7.995043
9492,7.995131
9493,7.995218
9494,7.995305
9495,7.995392
9496,7.995479
9497,7.995566
9498,7.995653
9499,7.99574
9500,7.995826
9501,7.995913
9502,7.995999
9503,7.996085
9504,7.996171
9505,7.996257
9506,7.996343
9507,7.996429
9508,7.996515
9509,7.9966
9510,7.996685
9511,7.996771
9512,7.996856
9513,7.996941
9514,7.997026
9515,7.99711
9516,7.997195
9517,7.99728
9518,7.997364
9519,7.997448
9520,7.997532
9521,7.997617
9522,7.9977
9523,7.997784
9524,7.997868
9525,7.997952
9526,7.998035
9527,7.998118
9528,7.998201
9529,7.998285
9530,7.998368
9531,7.99845
9532,7.998533
9533,7.998616
9534,7.998698
9535,7.998781
9536,7.998863
9537,7.998945
9538,7.999027
9539,7.999109
9540,7.999191
9541,7.999273
9542,7.999354
9543,7.999436
9544,7.999517
9545,7.999598
9546,7.999679
9547,7.99976
9548,7.999841
9549,7.999922
9550,8.000002
9551,8.000083
9552,8.000163
9553,8.000244
9554,8.000324
9555,8.000404
9556,8.000484
9557,8.000563
9558,8.000643
9559,8.000723
9560,8.000802
9561,8.000881
9562,8.000961
9563,8.00104
9564,8.001119
9565,8.001198
9566,8.001276
9567,8.001355
9568,8.001433
9569,8.001512
9570,8.00159
9571,8.001668
9572,8.001746
9573,8.001824
9574,8.001902
9575,8.00198
9576,8.002057
9577,8.002135
9578,8.002212
9579,8.002289
9580,8.002367
9581,8.002444
9582,8.00252
9583,8.002597
9584,8.002674
9585,8.00275
9586,8.002827
9587,8.002903
9588,8.002979
9589,8.003055
9590,8.003131
9591,8.003207
9592,8.003283
9593,8.003359
9594,8.003434
9595,8.00351
9596,8.003585
9597,8.00366
9598,8.003735
9599,8.00381
9600,8.003885
9601,8.003959
9602,8.004034
9603,8.004108
9604,8.004183
9605,8.004257
9606,8.004331
9607,8.004405
9608,8.004479
9609,8.004553
9610,8.004626
9611,8.0047
9612,8.004774
9613,8.004847
9614,8.00492
9615,8.004993
9616,8.005066
9617,8.005139
9618,8.005212
9619,8.005284
9620,8.005357
9621,8.005429
9622,8.005502
9623,8.005574
9624,8.005646
9625,8.005718
9626,8.00579
9627,8.005861
9628,8.005933
9629,8.006005
9630,8.006076
9631,8.006147
9632,8.006218
9633,8.006289
9634,8.00636
9635,8.006431
9636,8.006502
9637,8.006573
9638,8.006643
9639,8.006713
9640,8.006784
9641,8.006854
9642,8.006924
9643,8.006994
9644,8.007064
9645,8.007133
9646,8.007203
9647,8.007272
9648,8.007342
9649,8.007411
9650,8.00748
9651,8.007549
9652,8.007618
9653,8.007687
9654,8.007756
9655,8.007824
9656,8.007893
9657,8.007961
9658,8.008029
9659,8.008097
9660,8.008165
9661,8.008233
9662,8.008301
9663,8.008369
9664,8.008436
9665,8.008504
9666,8.008571
9667,8.008639
9668,8.008706
9669,8.008773
9670,8.00884
9671,8.008906
9672,8.008973
9673,8.00904
9674,8.009106
9675,8.009172
9676,8.009239
9677,8.009305
9678,8.009371
9679,8.009437
9680,8.009503
9681,8.009568
9682,8.009634
9683,8.009699
9684,8.009765
9685,8.00983
9686,8.009895
9687,8.00996
9688,8.010025
9689,8.01009
9690,8.010155
9691,8.010219
9692,8.010284
9693,8.010348
9694,8.010412
9695,8.010476
9696,8.01054
9697,8.010604
9698,8.010668
9699,8.010732
9700,8.010795
9701,8.010859
9702,8.010922
9703,8.010986
9704,8.011049
9705,8.011112
9706,8.011175
9707,8.011238
9708,8.0113
9709,8.011363
9710,8.011426
9711,8.011488
9712,8.01155
9713,8.011612
9714,8.011675
9715,8.011736
9716,8.011798
9717,8.01186
9718,8.011922
9719,8.011983
9720,8.012045
9721,8.012106
9722,8.012167
9723,8.012228
9724,8.012289
9725,8.01235
9726,8.012411
9727,8.012472
9728,8.012532
9729,8.012593
9730,8.012653
9731,8.012713
9732,8.012773
9733,8.012833
9734,8.012893
9735,8.012953
9736,8.013013
9737,8.013072
9738,8.013132
9739,8.013191
9740,8.01325
9741,8.01331
9742,8.013369
9743,8.013428
9744,8.013486
9745,8.013545
9746,8.013604
9747,8.013662
9748,8.013721
9749,8.013779
9750,8.013837
9751,8.013895
9752,8.013953
9753,8.014011
9754,8.014069
9755,8.014127
9756,8.014184
9757,8.014242
9758,8.014299
9759,8.014356
9760,8.014413
9761,8.01447
9762,8.014527
9763,8.014584
9764,8.014641
9765,8.014697
9766,8.014754
9767,8.01481
9768,8.014866
9769,8.014923
9770,8.014979
9771,8.015035
9772,8.015091
9773,8.015146
9774,8.015202
9775,8.015257
9776,8.015313
9777,8.015368
9778,8.015423
9779,8.015478
9780,8.015534
9781,8.015588
9782,8.015643
9783,8.015698
9784,8.015752
9785,8.015807
9786,8.015861
9787,8.015916
9788,8.01597
9789,8.016024
9790,8.016078
9791,8.016132
9792,8.016185
9793,8.016239
9794,8.016293
9795,8.016346
9796,8.016399
9797,8.016453
9798,8.016506
9799,8.016559
9800,8.016612
9801,8.016664
9802,8.016717
9803,8.01677
9804,8.016822
9805,8.016875
9806,8.016927
9807,8.016979
9808,8.017031
9809,8.017083
9810,8.017135
9811,8.017187
9812,8.017238
9813,8.01729
9814,8.017341
9815,8.017393
9816,8.017444
9817,8.017495
9818,8.017546
9819,8.017597
9820,8.017648
9821,8.017699
9822,8.017749
9823,8.0178
9824,8.01785
9825,8.0179
9826,8.017951
9827,8.018001
9828,8.018051
9829,8.018101
9830,8.018151
9831,8.0182
9832,8.01825
9833,8.018299
9834,8.018349
9835,8.018398
9836,8.018447
9837,8.018496
9838,8.018545
9839,8.018594
9840,8.018643
9841,8.018691
9842,8.01874
9843,8.018788
9844,8.018837
9845,8.018885
9846,8.018933
9847,8.018981
9848,8.019029
9849,8.019077
9850,8.019125
9851,8.019173
9852,8.01922
9853,8.019267
9854,8.019315
9855,8.019362
9856,8.019409
9857,8.019456
9858,8.019503
9859,8.01955
9860,8.019597
9861,8.019643
9862,8.01969
9863,8.019736
9864,8.019783
9865,8.019829
9866,8.019875
9867,8.019921
9868,8.019967
9869,8.020013
9870,8.020058
9871,8.020104
9872,8.020149
9873,8.020195
9874,8.02024
9875,8.020285
9876,8.020331
9877,8.020376
9878,8.020421
9879,8.020465
9880,8.02051
9881,8.020555
9882,8.020599
9883,8.020644
9884,8.020688
9885,8.020732
9886,8.020776
9887,8.02082
9888,8.020864
9889,8.020908
9890,8.020951
9891,8.020995
9892,8.021039
9893,8.021082
9894,8.021125
9895,8.021169
9896,8.021212
9897,8.021255
9898,8.021298
9899,8.02134
9900,8.021383
9901,8.021426
9902,8.021468
9903,8.021511
9904,8.021553
9905,8.021595
9906,8.021637
9907,8.021679
9908,8.021721
9909,8.021763
9910,8.021805
9911,8.021846
9912,8.021888
9913,8.021929
9914,8.02197
9915,8.022012
9916,8.022053
9917,8.022094
9918,8.022135
9919,8.022176
9920,8.022216
9921,8.022257
9922,8.022297
9923,8.022338
9924,8.022378
9925,8.022418
9926,8.022459
9927,8.022499
9928,8.022539
9929,8.022578
9930,8.022618
9931,8.022658
9932,8.022697
9933,8.022737
9934,8.022776
9935,8.022815
9936,8.022854
9937,8.022893
9938,8.022932
9939,8.022971
9940,8.02301
9941,8.023049
9942,8.023087
9943,8.023126
9944,8.023164
9945,8.023202
9946,8.02324
9947,8.023279
9948,8.023316
9949,8.023354
9950,8.023392
9951,8.02343
9952,8.023467
9953,8.023505
9954,8.023542
9955,8.02358
9956,8.023617
9957,8.023654
9958,8.023691
9959,8.023728
9960,8.023765
9961,8.023801
9962,8.023838
9963,8.023874
9964,8.023911
9965,8.023947
9966,8.023983
9967,8.024019
9968,8.024056
9969,8.024091
9970,8.024127
9971,8.024163
9972,8.024199
9973,8.024234
9974,8.02427
9975,8.024305
9976,8.02434
9977,8.024375
9978,8.024411
9979,8.024446
9980,8.02448
9981,8.024515
9982,8.02455
9983,8.024584
9984,8.024619
9985,8.024653
9986,8.024688
9987,8.024722
9988,8.024756
9989,8.02479
9990,8.024824
9991,8.024858
9992,8.024892
9993,8.024925
9994,8.024959
9995,8.024992
9996,8.025025
9997,8.025059
9998,8.025092
9999,8.025125
10000,8.025158
10001,8.025191
10002,8.025224
10003,8.025256
10004,8.025289
10005,8.025321
10006,8.025354
10007,8.025386
10008,8.025418
10009,8.02545
10010,8.025482
10011,8.025514
10012,8.025546
10013,8.025578
10014,8.025609
10015,8.025641
10016,8.025672
10017,8.025704
10018,8.025735
10019,8.025766
10020,8.025797
10021,8.025828
10022,8.025859
10023,8.02589
10024,8.025921
10025,8.025951
10026,8.025982
10027,8.026012
10028,8.026042
10029,8.026073
10030,8.026103
10031,8.026133
10032,8.026163
10033,8.026193
10034,8.026223
10035,8.026252
10036,8.026282
10037,8.026311
10038,8.026341
10039,8.02637
10040,8.026399
10041,8.026428
10042,8.026457
10043,8.026486
10044,8.026515
10045,8.026544
10046,8.026572
10047,8.026601
10048,8.026629
10049,8.026658
10050,8.026686
10051,8.026714
10052,8.026742
10053,8.02677
10054,8.026798
10055,8.026826
10056,8.026854
10057,8.026881
10058,8.026909
10059,8.026936
10060,8.026964
10061,8.026991
10062,8.027018
10063,8.027045
10064,8.027072
10065,8.027099
10066,8.027126
10067,8.027152
10068,8.027179
10069,8.027205
10070,8.027232
10071,8.027258
10072,8.027284
10073,8.02731
10074,8.027337
10075,8.027362
10076,8.027388
10077,8.027414
10078,8.02744
10079,8.027465
10080,8.027491
10081,8.027516
10082,8.027542
10083,8.027567
10084,8.027592
10085,8.027617
10086,8.027642
10087,8.027667
10088,8.027692
10089,8.027716
10090,8.027741
10091,8.027765
10092,8.02779
10093,8.027814
10094,8.027838
10095,8.027862
10096,8.027886
10097,8.02791
10098,8.027934
10099,8.027958
10100,8.027982
10101,8.028005
10102,8.028029
10103,8.028052
10104,8.028075
10105,8.028099
10106,8.028122
10107,8.028145
10108,8.028168
10109,8.028191
10110,8.028213
10111,8.028236
10112,8.028259
10113,8.028281
10114,8.028304
10115,8.028326
10116,8.028348
10117,8.02837
10118,8.028392
10119,8.028414
10120,8.028436
10121,8.028458
10122,8.02848
10123,8.028501
10124,8.028523
10125,8.028544
10126,8.028566
10127,8.028587
10128,8.028608
10129,8.028629
10130,8.02865
10131,8.028671
10132,8.028692
10133,8.028712
10134,8.028733
10135,8.028754
10136,8.028774
10137,8.028794
10138,8.028815
10139,8.028835
10140,8.028855
10141,8.028875
10142,8.028895
10143,8.028915
10144,8.028934
10145,8.028954
10146,8.028973
10147,8.028993
10148,8.029012
10149,8.029031
10150,8.029051
10151,8.02907
10152,8.029089
10153,8.029108
10154,8.029127
10155,8.029145
10156,8.029164
10157,8.029183
10158,8.029201
10159,8.029219
10160,8.029238
10161,8.029256
10162,8.029274
10163,8.029292
10164,8.02931
10165,8.029328
10166,8.029346
10167,8.029363
10168,8.029381
10169,8.029399
10170,8.029416
10171,8.029433
10172,8.029451
10173,8.029468
10174,8.029485
10175,8.029502
10176,8.029519
10177,8.029535
10178,8.029552
10179,8.029569
10180,8.029585
10181,8.029602
10182,8.029618
10183,8.029634
10184,8.029651
10185,8.029667
10186,8.029683
10187,8.029699
10188,8.029715
10189,8.02973
10190,8.029746
10191,8.029762
10192,8.029777
10193,8.029793
10194,8.029808
10195,8.029823
10196,8.029838
10197,8.029853
10198,8.029868
10199,8.029883
10200,8.029898
10201,8.029913
10202,8.029927
10203,8.029942
10204,8.029956
10205,8.029971
10206,8.029985
10207,8.029999
10208,8.030013
10209,8.030027
10210,8.030041
10211,8.030055
10212,8.030069
10213,8.030083
10214,8.030096
10215,8.03011
10216,8.030123
10217,8.030137
10218,8.03015
10219,8.030163
10220,8.030176
10221,8.030189
10222,8.030202
10223,8.030215
10224,8.030228
10225,8.03024
10226,8.030253
10227,8.030265
10228,8.030278
10229,8.03029
10230,8.030302
10231,8.030314
10232,8.030327
10233,8.030338
10234,8.03035
10235,8.030362
10236,8.030374
10237,8.030386
10238,8.030397
10239,8.030408
10240,8.03042
10241,8.030431
10242,8.030442
10243,8.030454
10244,8.030465
10245,8.030476
10246,8.030486
10247,8.030497
10248,8.030508
10249,8.030518
10250,8.030529
10251,8.030539
10252,8.03055
10253,8.03056
10254,8.03057
10255,8.03058
10256,8.03059
10257,8.0306
10258,8.03061
10259,8.03062
10260,8.03063
10261,8.030639
10262,8.030649
10263,8.030658
10264,8.030668
10265,8.030677
10266,8.030686
10267,8.030695
10268,8.030704
10269,8.030713
10270,8.030722
10271,8.030731
10272,8.030739
10273,8.030748
10274,8.030756
10275,8.030765
10276,8.030773
10277,8.030781
10278,8.03079
10279,8.030798
10280,8.030806
10281,8.030814
10282,8.030822
10283,8.030829
10284,8.030837
10285,8.030845
10286,8.030852
10287,8.030859
10288,8.030867
10289,8.030874
10290,8.030881
10291,8.030888
10292,8.030895
10293,8.030902
10294,8.030909
10295,8.030916
10296,8.030923
10297,8.030929
10298,8.030936
10299,8.030942
10300,8.030948
10301,8.030955
10302,8.030961
10303,8.030967
10304,8.030973
10305,8.030979
10306,8.030985
10307,8.030991
10308,8.030996
10309,8.031002
10310,8.031007
10311,8.031013
10312,8.031018
10313,8.031023
10314,8.031029
10315,8.031034
10316,8.031039
10317,8.031044
10318,8.031049
10319,8.031053
10320,8.031058
10321,8.031063
10322,8.031067
10323,8.031072
10324,8.031076
10325,8.03108
10326,8.031085
10327,8.031089
10328,8.031093
10329,8.031097
10330,8.031101
10331,8.031104
10332,8.031108
10333,8.031112
10334,8.031115
10335,8.031119
10336,8.031122
10337,8.031126
10338,8.031129
10339,8.031132
10340,8.031135
10341,8.031138
10342,8.031141
10343,8.031144
10344,8.031147
10345,8.031149
10346,8.031152
10347,8.031154
10348,8.031157
10349,8.031159
10350,8.031161
10351,8.031164
10352,8.031166
10353,8.031168
10354,8.03117
10355,8.031171
10356,8.031173
10357,8.031175
10358,8.031177
10359,8.031178
10360,8.03118
10361,8.031181
10362,8.031182
10363,8.031183
10364,8.031185
10365,8.031186
10366,8.031187
10367,8.031188
10368,8.031188
10369,8.031189
10370,8.03119
10371,8.03119
10372,8.031191
10373,8.031191
10374,8.031192
10375,8.031192
10376,8.031192
10377,8.031192
10378,8.031192
10379,8.031192
10380,8.031192
10381,8.031192
10382,8.031191
10383,8.031191
10384,8.031191
10385,8.03119
10386,8.031189
10387,8.031189
10388,8.031188
10389,8.031187
10390,8.031186
10391,8.031185
10392,8.031184
10393,8.031183
10394,8.031182
10395,8.03118
10396,8.031179
10397,8.031177
10398,8.031176
10399,8.031174
10400,8.031172
10401,8.031171
10402,8.031169
10403,8.031167
10404,8.031165
10405,8.031163
10406,8.03116
10407,8.031158
10408,8.031156
10409,8.031153
10410,8.031151
10411,8.031148
10412,8.031146
10413,8.031143
10414,8.03114
10415,8.031137
10416,8.031134
10417,8.031131
10418,8.031128
10419,8.031125
10420,8.031122
10421,8.031118
10422,8.031115
10423,8.031111
10424,8.031107
10425,8.031104
10426,8.0311
10427,8.031096
10428,8.031092
10429,8.031088
10430,8.031084
10431,8.03108
10432,8.031076
10433,8.031072
10434,8.031067
10435,8.031063
10436,8.031058
10437,8.031054
10438,8.031049
10439,8.031044
10440,8.031039
10441,8.031034
10442,8.031029
10443,8.031024
10444,8.031019
10445,8.031014
10446,8.031009
10447,8.031003
10448,8.030998
10449,8.030992
10450,8.030986
10451,8.030981
10452,8.030975
10453,8.030969
10454,8.030963
10455,8.030957
10456,8.030951
10457,8.030945
10458,8.030939
10459,8.030932
10460,8.030926
10461,8.03092
10462,8.030913
10463,8.030906
10464,8.0309
10465,8.030893
10466,8.030886
10467,8.030879
10468,8.030872
10469,8.030865
10470,8.030858
10471,8.030851
10472,8.030843
10473,8.030836
10474,8.030829
10475,8.030821
10476,8.030813
10477,8.030806
10478,8.030798
10479,8.03079
10480,8.030782
10481,8.030774
10482,8.030766
10483,8.030758
10484,8.03075
10485,8.030741
10486,8.030733
10487,8.030725
10488,8.030716
10489,8.030708
10490,8.030699
10491,8.03069
10492,8.030681
10493,8.030672
10494,8.030663
10495,8.030654
10496,8.030645
10497,8.030636
10498,8.030627
10499,8.030617
10500,8.030608
10501,8.030598
10502,8.030589
10503,8.030579
10504,8.030569
10505,8.03056
10506,8.03055
10507,8.03054
10508,8.03053
10509,8.03052
10510,8.03051
10511,8.030499
10512,8.030489
10513,8.030479
10514,8.030468
10515,8.030458
10516,8.030447
10517,8.030436
10518,8.030425
10519,8.030415
10520,8.030404
10521,8.030393
10522,8.030381
10523,8.03037
10524,8.030359
10525,8.030348
10526,8.030336
10527,8.030325
10528,8.030314
10529,8.030302
10530,8.03029
10531,8.030279
10532,8.030267
10533,8.030255
10534,8.030243
10535,8.030231
10536,8.030219
10537,8.030206
10538,8.030194
10539,8.030182
10540,8.030169
10541,8.030157
10542,8.030144
10543,8.030132
10544,8.030119
10545,8.030106
10546,8.030093
10547,8.030081
10548,8.030067
10549,8.030054
10550,8.030041
10551,8.030028
10552,8.030015
10553,8.030001
10554,8.029988
10555,8.029974
10556,8.029961
10557,8.029947
10558,8.029933
10559,8.02992
10560,8.029906
10561,8.029892
10562,8.029878
10563,8.029864
10564,8.029849
10565,8.029835
10566,8.029821
10567,8.029807
10568,8.029792
10569,8.029778
10570,8.029763
10571,8.029748
10572,8.029733
10573,8.029719
10574,8.029704
10575,8.029689
10576,8.029674
10577,8.029659
10578,8.029643
10579,8.029628
10580,8.029613
10581,8.029597
10582,8.029582
10583,8.029566
10584,8.029551
10585,8.029535
10586,8.029519
10587,8.029503
10588,8.029487
10589,8.029472
10590,8.029455
10591,8.029439
10592,8.029423
10593,8.029407
10594,8.029391
10595,8.029374
10596,8.029358
10597,8.029341
10598,8.029324
10599,8.029308
10600,8.029291
10601,8.029274
10602,8.029257
10603,8.02924
10604,8.029223
10605,8.029206
10606,8.029189
10607,8.029171
10608,8.029154
10609,8.029137
10610,8.029119
10611,8.029102
10612,8.029084
10613,8.029066
10614,8.029048
10615,8.029031
10616,8.029013
10617,8.028995
10618,8.028977
